,City,State,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30
82,Wichita,KS,136140.0,136356.0,136764.0,137238.0,137652.0,137949.0,138227.0,138730.0,139623.0,140623.0,141340.0,141723.0,142036.0,142638.0,143395.0,144338.0,145139.0,145788.0,146165.0,146565.0,146765.0,147068.0,147632.0,148492.0,149502.0,150369.0,151176.0,151872.0,152789.0,153863.0,155279.0
83,Springfield,MA,226381.0,225440.0,225279.0,225789.0,227347.0,228388.0,228550.0,228899.0,228881.0,229409.0,229442.0,229216.0,229636.0,231069.0,232882.0,233755.0,234153.0,234189.0,234857.0,235484.0,236407.0,237071.0,238024.0,239577.0,240993.0,242400.0,243306.0,244716.0,246269.0,248449.0,250708.0
84,Fort Myers,FL,233632.0,233805.0,234433.0,235144.0,235027.0,235021.0,235192.0,236551.0,237733.0,238966.0,237918.0,237897.0,236870.0,237256.0,236341.0,236473.0,237112.0,237814.0,237908.0,237747.0,237996.0,237842.0,239083.0,239776.0,240951.0,241660.0,243024.0,243756.0,244525.0,245391.0,246732.0
85,Boise City,ID,253922.0,256952.0,261010.0,265424.0,269717.0,272865.0,275577.0,278500.0,281782.0,285048.0,288414.0,290918.0,293689.0,295516.0,297759.0,299262.0,301606.0,304160.0,306743.0,308872.0,310668.0,313321.0,316109.0,319698.0,322938.0,326757.0,330139.0,334080.0,337661.0,342017.0,346947.0
86,Toledo,OH,114217.0,115323.0,115873.0,116456.0,116620.0,116603.0,116262.0,116165.0,116407.0,117036.0,117898.0,118220.0,118400.0,118415.0,119113.0,119893.0,121037.0,121711.0,122499.0,123023.0,123698.0,124358.0,124929.0,125669.0,126629.0,127711.0,128565.0,129398.0,130189.0,131496.0,132941.0
87,Madison,WI,260446.0,261481.0,263809.0,265174.0,266632.0,267152.0,268124.0,268674.0,269469.0,270462.0,271760.0,273229.0,273943.0,274622.0,275052.0,275975.0,276933.0,278001.0,278712.0,279813.0,280510.0,281800.0,282661.0,283816.0,285108.0,286765.0,288113.0,289818.0,291695.0,294132.0,296833.0
88,Lakeland,FL,163920.0,166063.0,168337.0,170099.0,171649.0,173161.0,174830.0,176034.0,176390.0,176802.0,177665.0,178441.0,178910.0,178932.0,180210.0,181324.0,182747.0,183158.0,183089.0,182769.0,183225.0,184318.0,185432.0,186833.0,188281.0,189589.0,190045.0,191107.0,192235.0,194331.0,196918.0
89,Ogden,UT,283674.0,285745.0,288436.0,291279.0,293592.0,295947.0,298709.0,301711.0,304195.0,306004.0,307706.0,309674.0,312069.0,313544.0,314808.0,316150.0,317857.0,319386.0,320369.0,321466.0,322980.0,325014.0,327159.0,329433.0,331834.0,334872.0,338002.0,341229.0,344817.0,348976.0,353799.0
90,Daytona Beach,FL,201120.0,202503.0,203371.0,204266.0,205168.0,206093.0,206731.0,207035.0,207497.0,208591.0,209945.0,210532.0,211703.0,212589.0,214099.0,215053.0,216491.0,217793.0,218725.0,219541.0,220231.0,220950.0,221821.0,222943.0,223713.0,224470.0,225142.0,226298.0,227136.0,228070.0,229295.0
91,Des Moines,IA,196567.0,197524.0,198650.0,199321.0,199782.0,200218.0,200911.0,201646.0,202078.0,202498.0,203115.0,204299.0,205256.0,205794.0,205711.0,206229.0,206511.0,207088.0,207206.0,207618.0,207934.0,208291.0,208735.0,208952.0,209483.0,210052.0,211023.0,211797.0,212863.0,213745.0,214870.0
92,Jackson,MS,136490.0,136607.0,136773.0,137139.0,137663.0,137846.0,138316.0,138335.0,138839.0,139190.0,139519.0,139955.0,140520.0,141390.0,141921.0,142458.0,142775.0,143133.0,143119.0,143389.0,143522.0,143840.0,144180.0,144491.0,144760.0,144808.0,145129.0,145477.0,145994.0,146677.0,147551.0
93,Youngstown,OH,92699.0,93226.0,93941.0,94362.0,94817.0,95110.0,95345.0,95437.0,95424.0,95546.0,95918.0,96770.0,97741.0,98221.0,98009.0,97911.0,97866.0,97877.0,98119.0,98622.0,99483.0,99858.0,100176.0,100330.0,100463.0,100993.0,102026.0,103171.0,104350.0,105704.0,106974.0
94,Augusta,GA,145463.0,146315.0,147108.0,147812.0,148438.0,149174.0,149887.0,150712.0,151613.0,152408.0,152969.0,153434.0,153920.0,154334.0,154552.0,154842.0,155166.0,155489.0,155795.0,156213.0,156594.0,157054.0,157709.0,158476.0,159353.0,160370.0,161627.0,162946.0,164345.0,165787.0,167345.0
95,Scranton,PA,113979.0,114581.0,115113.0,115306.0,115606.0,115738.0,115824.0,115755.0,115707.0,115938.0,116081.0,116486.0,116972.0,117442.0,117737.0,118095.0,118855.0,119763.0,120322.0,120441.0,120665.0,121089.0,121511.0,121742.0,122160.0,122761.0,123565.0,124495.0,125201.0,126052.0,127343.0
96,Harrisburg,PA,183107.0,183571.0,184303.0,184932.0,185495.0,186085.0,186501.0,187083.0,187769.0,188427.0,189050.0,189439.0,189793.0,190150.0,190399.0,190870.0,191416.0,191945.0,192439.0,192934.0,193471.0,194035.0,194619.0,195513.0,196406.0,197349.0,198331.0,199249.0,200250.0,201326.0,202556.0
97,Melbourne,FL,206872.0,208009.0,209860.0,210366.0,211233.0,212241.0,214372.0,215381.0,215717.0,216128.0,217019.0,218778.0,219122.0,219286.0,218938.0,219958.0,221061.0,221140.0,220636.0,220647.0,221412.0,222269.0,223159.0,224165.0,225967.0,227408.0,228980.0,230353.0,231785.0,234294.0,236991.0
98,Chattanooga,TN,157127.0,158021.0,158880.0,159797.0,160657.0,161354.0,162194.0,163123.0,164204.0,165337.0,166724.0,167950.0,169175.0,169901.0,170521.0,170984.0,171521.0,172171.0,172841.0,173413.0,173936.0,174433.0,175059.0,175834.0,176705.0,177714.0,178860.0,180135.0,181427.0,182786.0,184170.0
99,Spokane,WA,229980.0,232120.0,234716.0,236964.0,239976.0,242434.0,244198.0,245554.0,247863.0,250091.0,251557.0,252723.0,253724.0,255680.0,258400.0,262281.0,265102.0,266637.0,267697.0,269460.0,271140.0,273158.0,275712.0,278952.0,282543.0,285441.0,287403.0,288855.0,291013.0,294886.0,299700.0
100,Provo,UT,310895.0,313311.0,315222.0,317380.0,319838.0,321963.0,324741.0,327824.0,331089.0,333599.0,334840.0,335416.0,336329.0,337652.0,339343.0,341345.0,342817.0,344136.0,344655.0,345376.0,345603.0,346282.0,348394.0,350864.0,353687.0,356104.0,358620.0,361127.0,364143.0,367724.0,372073.0
101,Lancaster,PA,222444.0,225815.0,228398.0,228998.0,228981.0,228952.0,229184.0,229490.0,230525.0,232094.0,233470.0,234106.0,232976.0,232210.0,232111.0,233284.0,234522.0,235470.0,236045.0,236443.0,236386.0,236490.0,236755.0,237562.0,239090.0,240294.0,241428.0,242597.0,244117.0,245997.0,248170.0
102,Modesto,CA,307812.0,309664.0,311845.0,312892.0,314792.0,316871.0,318588.0,318264.0,318581.0,319093.0,320204.0,320680.0,320690.0,323043.0,323274.0,324865.0,324508.0,325788.0,325973.0,327894.0,329805.0,331411.0,332346.0,334537.0,336597.0,337860.0,340680.0,343146.0,347161.0,350154.0,354283.0
103,Portland,ME,293246.0,294216.0,295084.0,296409.0,298242.0,299790.0,300702.0,301192.0,301928.0,303175.0,303295.0,303057.0,302676.0,303527.0,305208.0,307394.0,309608.0,310914.0,312013.0,313690.0,315817.0,317737.0,320103.0,322589.0,325319.0,327976.0,330144.0,331757.0,333218.0,335844.0,339135.0
104,Durham,NC,246378.0,247845.0,249101.0,250553.0,252447.0,253925.0,255372.0,256628.0,258245.0,259677.0,261124.0,262301.0,263347.0,264435.0,265671.0,266743.0,267443.0,268306.0,269175.0,270232.0,271012.0,271791.0,272496.0,273315.0,274262.0,275353.0,276502.0,277766.0,279187.0,280668.0,282185.0
105,Santa Rosa,CA,645956.0,654244.0,655608.0,657384.0,661406.0,662860.0,661776.0,655539.0,650614.0,646829.0,638801.0,629131.0,623984.0,623133.0,627546.0,633089.0,635639.0,635149.0,630839.0,630710.0,629540.0,630710.0,635161.0,640050.0,642177.0,641768.0,640025.0,637985.0,638089.0,641701.0,649643.0
106,Lexington,KY,181639.0,182281.0,182662.0,183127.0,184177.0,185004.0,185723.0,186101.0,186124.0,186496.0,187094.0,188311.0,189022.0,189651.0,190268.0,191018.0,191612.0,192286.0,192679.0,193273.0,194125.0,195064.0,195705.0,196039.0,196782.0,197773.0,198967.0,200094.0,201196.0,202431.0,204046.0
107,Lafayette,LA,156202.0,156305.0,156313.0,156535.0,156733.0,156836.0,156734.0,156676.0,156923.0,157444.0,157833.0,157840.0,157764.0,158200.0,158821.0,159553.0,159918.0,160419.0,160721.0,161002.0,160919.0,160912.0,161086.0,161639.0,162338.0,162678.0,162933.0,163080.0,163575.0,164101.0,164950.0
108,Lansing,MI,151460.0,152578.0,153885.0,155333.0,156762.0,157696.0,158152.0,158162.0,158402.0,158973.0,159745.0,160490.0,161291.0,162011.0,162642.0,163118.0,163274.0,163577.0,164228.0,165383.0,166237.0,166820.0,167338.0,167949.0,168623.0,169299.0,170112.0,171009.0,172270.0,173658.0,175102.0
109,Fayetteville,AR,181417.0,182949.0,183937.0,184807.0,184956.0,185014.0,185466.0,186392.0,187259.0,188109.0,188377.0,188822.0,189705.0,190796.0,191993.0,192729.0,193719.0,194475.0,195166.0,195699.0,196379.0,197171.0,198254.0,199081.0,199842.0,200553.0,201552.0,203064.0,204695.0,206627.0,208572.0
110,Pensacola,FL,171568.0,173429.0,174580.0,175447.0,176100.0,177181.0,178015.0,179053.0,180171.0,181820.0,183190.0,183675.0,183711.0,183648.0,184241.0,185044.0,186249.0,187372.0,188354.0,189125.0,189800.0,190416.0,191332.0,192812.0,194449.0,196071.0,197499.0,198939.0,200217.0,201517.0,203158.0
111,Visalia,CA,213109.0,214007.0,215121.0,216066.0,216726.0,217797.0,218694.0,219374.0,220534.0,221422.0,222649.0,221857.0,221479.0,221819.0,222942.0,223585.0,223207.0,222949.0,223478.0,225326.0,226423.0,227200.0,227525.0,229513.0,231154.0,233072.0,234479.0,236450.0,239481.0,242284.0,244788.0
112,Shreveport,LA,111199.0,111381.0,111127.0,111316.0,111622.0,112248.0,112773.0,113154.0,113175.0,112979.0,112073.0,110971.0,110114.0,109618.0,109594.0,109467.0,109566.0,109532.0,109395.0,109397.0,109627.0,109919.0,110500.0,111161.0,111790.0,112426.0,112982.0,113558.0,114089.0,114680.0,115428.0
113,Springfield,MO,141205.0,142219.0,143025.0,143826.0,144787.0,145664.0,146409.0,146821.0,147335.0,148092.0,148988.0,149782.0,150558.0,151217.0,152111.0,153080.0,154152.0,154725.0,155261.0,155899.0,156959.0,157685.0,158514.0,159246.0,160166.0,161152.0,162133.0,163099.0,163999.0,165362.0,166845.0
114,York,PA,183713.0,183842.0,184898.0,185137.0,185657.0,185499.0,186090.0,186549.0,187299.0,187750.0,188163.0,189026.0,189764.0,190572.0,191291.0,192098.0,193437.0,194235.0,194585.0,194980.0,195537.0,196564.0,197432.0,198009.0,198407.0,199228.0,199695.0,200623.0,201092.0,202463.0,203896.0
115,Corpus Christi,TX,162300.0,162623.0,163013.0,163460.0,163960.0,164083.0,164006.0,163908.0,164086.0,164039.0,163885.0,163695.0,164098.0,164535.0,165157.0,165237.0,165514.0,166120.0,167003.0,167915.0,168584.0,169577.0,170684.0,171869.0,172724.0,173605.0,174390.0,175641.0,176792.0,178012.0,179178.0
116,Flint,MI,117633.0,118026.0,118344.0,119329.0,120127.0,121551.0,122233.0,122925.0,122809.0,123289.0,124040.0,125211.0,126512.0,127698.0,128713.0,129757.0,130977.0,131641.0,132072.0,132023.0,132760.0,133396.0,133570.0,133735.0,133995.0,134687.0,135582.0,136264.0,136965.0,137989.0,139547.0
117,Reno,NV,349847.0,354985.0,359554.0,364952.0,369022.0,372864.0,373785.0,374025.0,374537.0,375920.0,377621.0,378905.0,379304.0,379262.0,380263.0,381793.0,381418.0,379542.0,378868.0,380353.0,382197.0,383578.0,384937.0,386409.0,388318.0,390046.0,391545.0,392432.0,395221.0,399495.0,404316.0
118,Asheville,NC,251471.0,253268.0,254831.0,256385.0,257676.0,258625.0,259251.0,259983.0,260857.0,261713.0,262570.0,263509.0,264392.0,265295.0,265825.0,266604.0,267307.0,267926.0,268722.0,269247.0,270164.0,270890.0,271970.0,273000.0,274282.0,275513.0,277223.0,278883.0,280808.0,283043.0,285420.0
119,Port St. Lucie,FL,227670.0,228812.0,229994.0,231394.0,232753.0,233792.0,234630.0,235544.0,236335.0,237336.0,237703.0,238480.0,239045.0,240361.0,241115.0,241439.0,241757.0,242038.0,242700.0,243177.0,243667.0,244295.0,245387.0,246250.0,247297.0,248002.0,249169.0,250606.0,252185.0,253997.0,255775.0
120,Santa Maria-Santa Barbara,CA,631734.0,634848.0,636967.0,637789.0,641559.0,644316.0,645366.0,642936.0,642673.0,643495.0,647122.0,648065.0,646354.0,643529.0,641887.0,645242.0,648310.0,649734.0,648695.0,650722.0,653461.0,655736.0,656555.0,658774.0,662476.0,668004.0,673049.0,675507.0,677464.0,682138.0,689807.0
121,Huntsville,AL,173489.0,173810.0,174405.0,175822.0,177425.0,178543.0,178747.0,179047.0,179709.0,179888.0,180162.0,180020.0,180179.0,180817.0,182110.0,183421.0,184560.0,185331.0,186482.0,187465.0,188804.0,190501.0,192525.0,195082.0,197671.0,200065.0,201943.0,203762.0,205907.0,208740.0,211729.0
122,Fort Wayne,IN,132372.0,132650.0,133151.0,134016.0,135374.0,136470.0,137414.0,138023.0,138963.0,139997.0,141231.0,142212.0,143414.0,144511.0,145422.0,145965.0,146833.0,147753.0,148644.0,149362.0,150027.0,150766.0,151614.0,152646.0,153507.0,154460.0,155455.0,156600.0,157307.0,158124.0,159097.0
123,Salinas,CA,564567.0,568838.0,571553.0,573498.0,576745.0,579915.0,583012.0,586111.0,589593.0,592285.0,592481.0,594478.0,595871.0,597645.0,597074.0,598324.0,598123.0,599272.0,598529.0,599065.0,600061.0,601163.0,604104.0,605976.0,608698.0,610900.0,616040.0,620526.0,626126.0,631236.0,638246.0
124,Vallejo,CA,437194.0,437332.0,439811.0,442874.0,446015.0,447911.0,448930.0,449611.0,451248.0,452454.0,449240.0,447873.0,447048.0,449153.0,449817.0,450786.0,453753.0,456146.0,456614.0,455786.0,454372.0,454513.0,456572.0,458330.0,460688.0,461750.0,463491.0,464855.0,465024.0,466134.0,469084.0
125,Mobile,AL,116019.0,116302.0,117247.0,118075.0,118905.0,119330.0,119493.0,119526.0,119805.0,119949.0,120275.0,120590.0,121181.0,121724.0,122109.0,122666.0,123264.0,123964.0,124326.0,124791.0,125256.0,126026.0,126654.0,127506.0,128267.0,129197.0,130079.0,130947.0,131864.0,132964.0,134547.0
126,Reading,PA,179454.0,180293.0,181072.0,181914.0,182508.0,182963.0,183441.0,183917.0,184096.0,183843.0,184032.0,184561.0,184983.0,185381.0,185881.0,186848.0,187546.0,188098.0,188562.0,189382.0,190377.0,191623.0,192478.0,193311.0,194341.0,195590.0,196784.0,197691.0,199043.0,200682.0,202553.0
127,Brownsville,TX,99495.0,99928.0,100182.0,100021.0,100018.0,99700.0,100036.0,99916.0,100100.0,100121.0,100384.0,100980.0,101603.0,101918.0,101982.0,102428.0,102905.0,103596.0,103825.0,104066.0,104194.0,104723.0,105367.0,105890.0,106476.0,107324.0,108514.0,109772.0,111116.0,112573.0,114342.0
128,Killeen,TX,147563.0,148127.0,148414.0,148715.0,149343.0,150202.0,150944.0,151429.0,151929.0,152353.0,152816.0,153208.0,153765.0,154564.0,155455.0,156356.0,157192.0,157675.0,158259.0,158861.0,159676.0,160578.0,161400.0,162178.0,163018.0,163859.0,164867.0,165906.0,166989.0,168295.0,169711.0
129,Canton,OH,124243.0,125077.0,125948.0,126601.0,127247.0,127781.0,128259.0,128860.0,129474.0,130153.0,130841.0,131682.0,132255.0,132706.0,133453.0,134450.0,135616.0,136285.0,136771.0,137257.0,137849.0,138646.0,139415.0,140188.0,141093.0,142172.0,143069.0,143909.0,144744.0,146060.0,147595.0
130,Beaumont,TX,123251.0,123685.0,124084.0,124488.0,124807.0,125120.0,125562.0,126537.0,127520.0,128280.0,128609.0,128954.0,129484.0,129872.0,130044.0,130069.0,130230.0,130709.0,131129.0,131235.0,131125.0,131120.0,131416.0,131724.0,131920.0,132330.0,132949.0,133702.0,134390.0,134880.0,135424.0
131,Manchester,NH,283195.0,284541.0,286020.0,286931.0,288097.0,289853.0,291196.0,292055.0,291973.0,292630.0,293507.0,294597.0,294697.0,294909.0,296759.0,299041.0,301016.0,301542.0,301751.0,302406.0,303517.0,305108.0,306918.0,309019.0,311775.0,314632.0,316476.0,318370.0,320751.0,324392.0,328938.0
132,Salem,OR,269617.0,272969.0,276420.0,278929.0,281293.0,283914.0,286557.0,288794.0,290835.0,292346.0,293826.0,294991.0,296000.0,296536.0,297386.0,298527.0,299752.0,300361.0,300484.0,300442.0,300853.0,301764.0,303127.0,304693.0,306192.0,307804.0,309313.0,311304.0,313479.0,316264.0,319490.0
133,Anchorage,AK,294079.0,293329.0,293451.0,293946.0,295320.0,295774.0,295384.0,294681.0,294214.0,294043.0,294171.0,298269.0,302531.0,309409.0,310517.0,312077.0,311242.0,312233.0,313397.0,314676.0,316553.0,317741.0,318574.0,316002.0,313161.0,308454.0,307488.0,305707.0,304994.0,302975.0,300756.0
134,Davenport,IL,126735.0,127377.0,127552.0,127154.0,126955.0,126981.0,127296.0,127600.0,127918.0,128248.0,128784.0,128994.0,128955.0,128931.0,129239.0,129774.0,130164.0,130630.0,131202.0,131746.0,132077.0,132241.0,132381.0,132702.0,133122.0,133550.0,133847.0,134093.0,134334.0,134446.0,134375.0
135,Peoria,IL,113937.0,113733.0,113731.0,113558.0,113433.0,113208.0,113115.0,112875.0,112669.0,112479.0,112285.0,112163.0,111991.0,112165.0,112421.0,112818.0,112925.0,112829.0,112687.0,112859.0,113005.0,113185.0,113363.0,113579.0,113865.0,114061.0,114156.0,114261.0,114589.0,115153.0,115731.0
136,Myrtle Beach,SC,188308.0,189693.0,190936.0,191900.0,192596.0,193327.0,193872.0,194769.0,195594.0,196457.0,196977.0,198242.0,198476.0,198774.0,198394.0,198473.0,198895.0,199357.0,199961.0,200155.0,200727.0,201390.0,202192.0,202382.0,203072.0,203874.0,205359.0,206664.0,207957.0,209344.0,210831.0
137,Montgomery,AL,130807.0,131537.0,131956.0,132434.0,132804.0,133352.0,133578.0,133702.0,133956.0,134254.0,134674.0,135053.0,135353.0,135685.0,135835.0,136150.0,136337.0,136628.0,136852.0,137190.0,137545.0,137885.0,138329.0,138775.0,139286.0,139611.0,140262.0,140833.0,141612.0,142338.0,143331.0
138,Salisbury,DE,252026.0,253310.0,254325.0,254801.0,255381.0,255623.0,256342.0,256901.0,257543.0,258196.0,258899.0,258977.0,258760.0,259077.0,259629.0,260362.0,260650.0,261122.0,261347.0,261539.0,261758.0,262245.0,262817.0,263783.0,264953.0,266042.0,267094.0,268333.0,269916.0,271687.0,273659.0
139,Gulfport,MS,130443.0,130835.0,131139.0,131668.0,131999.0,132573.0,132925.0,133534.0,133802.0,134200.0,134270.0,134377.0,134637.0,135246.0,136122.0,136924.0,137589.0,137938.0,138126.0,138308.0,138756.0,139311.0,140037.0,140834.0,141530.0,142040.0,142412.0,142779.0,143380.0,144184.0,145241.0
140,Tallahassee,FL,165136.0,166163.0,167009.0,167720.0,168577.0,169419.0,170076.0,170540.0,171327.0,172110.0,172610.0,172673.0,172430.0,172670.0,173177.0,174075.0,174553.0,174938.0,175142.0,175637.0,175887.0,176315.0,177014.0,177841.0,178894.0,179710.0,180491.0,181168.0,182149.0,183233.0,184569.0
141,Trenton,NJ,239762.0,239269.0,239081.0,240206.0,241780.0,242642.0,243190.0,243408.0,243565.0,242866.0,242711.0,242187.0,243984.0,245372.0,248329.0,249307.0,250211.0,249946.0,249536.0,249065.0,248763.0,249578.0,249680.0,250454.0,250787.0,251648.0,251273.0,252456.0,253852.0,256910.0,260438.0
142,Fayetteville,NC,124694.0,125091.0,125655.0,126356.0,127433.0,128139.0,129008.0,129591.0,130134.0,130378.0,130613.0,131089.0,131486.0,132254.0,132585.0,132732.0,132662.0,132877.0,133045.0,133260.0,133826.0,134638.0,135419.0,135850.0,136344.0,136654.0,137301.0,138149.0,139164.0,140290.0,141462.0
143,Hickory,NC,137472.0,138406.0,139400.0,140375.0,141321.0,142084.0,142729.0,143369.0,144167.0,145036.0,145851.0,146522.0,147320.0,148006.0,148917.0,149614.0,150386.0,151031.0,151800.0,152646.0,153330.0,153926.0,154593.0,155337.0,155939.0,156588.0,157013.0,157607.0,158143.0,158835.0,159449.0
144,Huntington,WV,98199.0,98444.0,98679.0,98961.0,99219.0,99438.0,99604.0,99763.0,99999.0,100272.0,100544.0,100935.0,101331.0,101778.0,102130.0,102585.0,102967.0,103346.0,103579.0,103863.0,104029.0,104204.0,104309.0,104354.0,104370.0,104345.0,104373.0,104274.0,104203.0,104097.0,104066.0
145,Eugene,OR,279562.0,281210.0,282414.0,283948.0,286120.0,288065.0,289986.0,291126.0,292638.0,293575.0,294261.0,294642.0,295619.0,297405.0,299366.0,302815.0,305098.0,307271.0,307906.0,309637.0,310902.0,313206.0,315379.0,317866.0,320399.0,322770.0,325007.0,326046.0,327986.0,330517.0,334452.0
146,Rockford,IL,116330.0,116216.0,116114.0,116783.0,117754.0,118332.0,118741.0,118925.0,118900.0,119206.0,119494.0,119811.0,120865.0,121828.0,122732.0,122972.0,123125.0,123696.0,123654.0,123890.0,123896.0,124044.0,124303.0,124354.0,124437.0,124672.0,125090.0,125691.0,126206.0,126482.0,127342.0
147,Savannah,GA,186851.0,188118.0,188741.0,189399.0,189523.0,190131.0,190596.0,191436.0,192226.0,193071.0,193774.0,194746.0,195921.0,196895.0,197532.0,197965.0,198660.0,198945.0,199555.0,199919.0,200342.0,200597.0,201046.0,201253.0,201385.0,201459.0,201993.0,202600.0,203150.0,203731.0,204044.0
148,Ann Arbor,MI,281766.0,284789.0,285719.0,287407.0,288842.0,291257.0,294235.0,297022.0,298405.0,298885.0,300045.0,301366.0,302862.0,302667.0,303798.0,304354.0,305388.0,305483.0,303871.0,302206.0,301336.0,302232.0,303050.0,303499.0,303517.0,304229.0,304950.0,306030.0,306969.0,308431.0,310804.0
149,Ocala,FL,138920.0,139207.0,139672.0,140739.0,142089.0,143017.0,143859.0,144417.0,145377.0,145991.0,146833.0,148218.0,149525.0,150307.0,150730.0,151052.0,151767.0,152549.0,153322.0,154172.0,154519.0,155349.0,156035.0,156444.0,156995.0,157992.0,159223.0,160364.0,161108.0,161930.0,162819.0
150,Kalamazoo,MI,161425.0,161867.0,162782.0,163978.0,165508.0,167009.0,168095.0,169135.0,169791.0,170351.0,170708.0,171330.0,172558.0,173983.0,175205.0,175921.0,176211.0,176492.0,176733.0,177272.0,177732.0,178579.0,179488.0,180415.0,180995.0,181710.0,182521.0,183800.0,185406.0,187119.0,189192.0
151,Naples,FL,339936.0,339599.0,339925.0,341233.0,341625.0,340867.0,340168.0,339933.0,340642.0,340605.0,340746.0,340271.0,340257.0,340311.0,340075.0,339569.0,340013.0,340347.0,339594.0,338182.0,337015.0,337290.0,337270.0,337696.0,338891.0,340171.0,341670.0,343461.0,345462.0,348432.0,352518.0
