,City,State,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18
226,Beaumont,TX,108911.0,109567.0,110207.0,110760.0,111359.0,111963.0,112447.0,112994,113570,114386,115082,115630
227,Yuma,AZ,155669.0,155834.0,156788.0,157633.0,158485.0,158990.0,160171.0,161318,161812,161896,161630,160710
228,Frisco,TX,426697.0,427149.0,428381.0,429698.0,430144.0,429729.0,429163.0,428321,427452,427279,427392,428172
229,Columbia,MO,190301.0,190382.0,190002.0,189683.0,189730.0,190487.0,191382.0,192267,192534,192509,192350,192636
230,Syracuse,NY,88668.0,90086.0,91365.0,91673.0,91962.0,92385.0,93056.0,93462,93593,93627,93942,94579
231,Pasadena,CA,798220.0,804907.0,812095.0,818561.0,823776.0,828576.0,832361.0,832708,831018,829670,829996,829047
232,Bridgeport,CT,182622.0,183848.0,184733.0,185484.0,185188.0,186794.0,188909.0,191516,192902,193667,194328,195178
233,Macon,GA,77655.0,78165.0,78616.0,79140.0,79887.0,80495.0,80885.0,81039,81080,81144,81434,81759
234,Canton,OH,95908.0,96135.0,96740.0,97288.0,98007.0,98574.0,99113.0,99493,99883,100477,101089,101705
235,Newark,DE,233789.0,234560.0,236401.0,238440.0,240075.0,241160.0,242237.0,243012,243465,243926,244665,245571
236,Mesquite,TX,160718.0,162824.0,164738.0,166712.0,168829.0,170992.0,172823.0,175271,176662,178363,179317,181195
237,Renton,WA,469276.0,476793.0,483710.0,488632.0,491422.0,492203.0,490862.0,489417,490216,490975,490071,486011
238,Metairie,LA,257521.0,258493.0,258723.0,257913.0,257913.0,258223.0,258898.0,259839,260480,261099,261805,262134
239,Santa Maria,CA,377321.0,380594.0,384286.0,386572.0,387756.0,387951.0,389814.0,391619,392417,391613,392141,393236
240,Torrance,CA,810475.0,815686.0,822080.0,826971.0,830567.0,832949.0,834773.0,834042,832820,832955,832821,831391
241,Clearwater,FL,184064.0,185209.0,186365.0,188215.0,189621.0,191331.0,193039.0,194108,194663,195383,196512,198039
242,Fullerton,CA,647164.0,650084.0,651834.0,655604.0,658545.0,662185.0,662224.0,661495,658516,659276,659970,660170
243,McAllen,TX,134063.0,134552.0,135039.0,135548.0,136150.0,136701.0,137182.0,137576,138158,138745,139045,139113
244,Orange,CA,694418.0,697127.0,699128.0,703741.0,707186.0,710994.0,711440.0,711186,708664,709356,709895,710227
245,Compton,CA,384929.0,389046.0,393388.0,396579.0,399073.0,401483.0,404796.0,406476,406890,407142,407893,408617
246,Hampton,VA,165519.0,164639.0,163389.0,163302.0,164050.0,164538.0,165659.0,166781,168271,169588,170980,172912
247,Bellevue,WA,886356.0,901456.0,916852.0,927856.0,934015.0,935606.0,933906.0,933229,934494,934130,929452,920958
248,Inglewood,CA,523949.0,529300.0,536206.0,542116.0,546256.0,549843.0,554111.0,557087,559195,560794,562085,561833
249,Kent,WA,391764.0,397812.0,404009.0,408547.0,410854.0,410792.0,409449.0,408396,409276,410048,409760,407524
250,West Valley City,UT,264723.0,266931.0,269691.0,272642.0,275132.0,276916.0,279460.0,281253,283209,285275,287788,290555
251,Olathe,KS,261813.0,263704.0,265272.0,266211.0,267052.0,267995.0,268668.0,269645,270577,271142,272072,273067
252,Warren,MI,123759.0,124603.0,125656.0,127016.0,127808.0,129065.0,129763.0,130625,131207,132171,132910,133807
253,Miramar,FL,299297.0,300926.0,303518.0,304955.0,307003.0,308018.0,310416.0,312061,313032,313218,314277,315779
254,Thornton,CO,366908.0,370358.0,373051.0,376413.0,379330.0,382296.0,384404.0,386091,387237,388511,390532,391786
255,Abilene,TX,130564.0,131496.0,132578.0,133626.0,134683.0,135448.0,136009.0,136160,135992,136480,137457,138759
256,Billings,MT,241953.0,241551.0,240707.0,241299.0,242162.0,244917.0,247253.0,247720,247451,248295,249906,250740
257,Concord,CA,482518.0,491879.0,497898.0,500399.0,505085.0,511932.0,520422.0,525191,529748,529982,529688,528616
258,Cedar Rapids,IA,137991.0,138186.0,138354.0,138724.0,139127.0,139540.0,140240.0,140894,141665,142354,142735,143150
259,Bloomington,IN,193586.0,195063.0,196038.0,197326.0,198566.0,199944.0,201660.0,203109,204590,205361,206353,206680
260,Boulder,CO,712378.0,714822.0,714581.0,715822.0,718964.0,723480.0,728187.0,731091,734415,738576,741612,743426
261,Sterling Heights,MI,198703.0,199607.0,200771.0,202504.0,203385.0,205162.0,205829.0,206489,206861,207807,208762,209531
262,Saginaw,MI,60911.0,61109.0,61149.0,60914.0,60794.0,60613.0,60848.0,61060,61319,61475,61796,62572
263,Carrollton,TX,272564.0,274418.0,275908.0,277209.0,278691.0,280054.0,280766.0,281763,282703,284276,285237,286529
264,Coral Springs,FL,300837.0,302481.0,305099.0,306356.0,308271.0,309189.0,311509.0,312874,313446,313434,314289,315628
265,Thousand Oaks,CA,724570.0,728957.0,733090.0,730677.0,731128.0,732295.0,735425.0,737433,737370,737095,735964,733382
266,Victorville,CA,246547.0,247903.0,249200.0,250198.0,252075.0,253342.0,254825.0,255236,256288,256851,256908,256762
267,Roseville,CA,449027.0,451287.0,456355.0,462528.0,464316.0,463893.0,463258.0,462746,462269,463240,464991,466407
268,Surprise,AZ,242392.0,244456.0,246191.0,247703.0,249274.0,250783.0,252260.0,253354,254523,255535,256410,257472
269,New Haven,CT,171787.0,172349.0,173559.0,174749.0,176265.0,177153.0,177445.0,177602,177998,179096,179221,180053
270,Hamilton,OH,162294.0,162055.0,162158.0,162653.0,164375.0,165952.0,167488.0,169143,170231,171449,172148,172888
271,Waco,TX,126521.0,126959.0,127636.0,128610.0,129981.0,131182.0,132080.0,132935,133133,133829,134552,135379
272,Simi Valley,CA,571159.0,575317.0,579177.0,578143.0,579054.0,581039.0,585477.0,589809,591477,591659,590709,588864
273,Stamford,CT,473605.0,473585.0,474255.0,476402.0,474928.0,477174.0,478931.0,481139,482424,482404,482198,482259
274,Pearland,TX,265264.0,265966.0,267294.0,269000.0,270664.0,271839.0,272584.0,273657,274010,274355,274392,275087
275,Elizabeth,NJ,263152.0,264935.0,264039.0,264458.0,265664.0,268809.0,272696.0,275601,277477,277908,279725,280887
276,Denton,TX,234713.0,235690.0,236687.0,237868.0,239459.0,240822.0,241598.0,242414,243435,244883,246011,247327
277,Santa Fe,NM,350689.0,350755.0,351033.0,353965.0,355323.0,356317.0,357040.0,358702,361548,364401,368032,371844
278,Gainesville,GA,200752.0,201407.0,203241.0,204943.0,207011.0,207612.0,208264.0,208588,209593,210819,212086,213858
279,Springfield,IL,112519.0,112568.0,112721.0,112918.0,113046.0,113038.0,112898.0,112817,112750,112775,112892,113067
280,Allentown,PA,149063.0,150466.0,151556.0,153545.0,154927.0,156108.0,157083.0,158294,159473,160625,161567,162853
281,Lake Charles,LA,215381.0,215609.0,216164.0,215971.0,216153.0,216429.0,216901.0,216722,216901,217036,216960,216864
282,Flint,MI,23206.0,23387.0,23488.0,23574.0,23682.0,24091.0,24457.0,24820,24987,25135,25147,25454
283,Frederick,MD,302888.0,304853.0,307633.0,309964.0,311583.0,312212.0,312873.0,313372,313864,315052,316664,318086
284,Hartford,CT,106618.0,107381.0,107856.0,108462.0,109349.0,109879.0,109953.0,109675,109543,109735,110002,110410
285,Murrieta,CA,426463.0,430060.0,432730.0,435681.0,438223.0,440632.0,442480.0,442787,442955,441180,441800,441130
286,Temecula,CA,464498.0,468717.0,471758.0,475062.0,477679.0,480345.0,482151.0,482385,482406,480542,481136,480416
287,Hemet,CA,253333.0,256337.0,258769.0,261113.0,263155.0,265062.0,266768.0,267512,268234,267998,269071,269318
288,East Los Angeles,CA,442130.0,445484.0,449050.0,452548.0,455485.0,458474.0,462354.0,465981,468575,470100,470504,470247
289,Joliet,IL,140056.0,140732.0,141406.0,142038.0,142460.0,143114.0,143692.0,144355,145231,145940,146597,146808
290,Vallejo,CA,402096.0,406494.0,409429.0,410777.0,414043.0,418008.0,421806.0,424207,425541,425979,427464,428572
291,Santa Clara,CA,1204197.0,1234591.0,1263292.0,1284362.0,1311846.0,1331939.0,1350748.0,1344338,1331519,1314720,1299240,1278608
292,Concord,NC,209593.0,210833.0,212013.0,213631.0,214906.0,216979.0,218951.0,220551,221602,221491,221919,221982
293,Town Of Amherst,NY,228466.0,229546.0,230016.0,230513.0,230558.0,231427.0,232833.0,234546,235877,236467,236299,235946
294,Athens,GA,170724.0,170589.0,170153.0,171227.0,172404.0,174084.0,175624.0,177848,178924,179246,180036,181044
295,Falls Church,VA,547493.0,548350.0,552590.0,552883.0,555051.0,556362.0,557995.0,558362,558555,558742,559494,561133
296,Norman,OK,168138.0,168053.0,168106.0,167846.0,167937.0,167631.0,167605.0,167304,167339,167473,167818,168314
297,Wilmington,DE,202343.0,202819.0,204009.0,205602.0,206787.0,207627.0,208668.0,209456,210050,210677,211528,212798
298,Nampa,ID,188026.0,190817.0,194390.0,197917.0,201711.0,205528.0,207992.0,210316,212587,216683,220408,222998
299,Berkeley,CA,1206335.0,1218428.0,1227993.0,1240215.0,1256852.0,1262492.0,1269557.0,1274072,1279806,1281925,1279565,1270658
300,Westminster,CO,369330.0,371955.0,374286.0,377024.0,379833.0,383122.0,385693.0,387729,389375,391031,393638,394764
301,Clovis,CA,334089.0,336556.0,337591.0,338874.0,342434.0,346058.0,347463.0,346729,346596,347055,348917,350055
302,Rochester,MN,226777.0,227258.0,228393.0,229623.0,230573.0,231083.0,231500.0,232232,232712,233041,233649,234702
303,Stone Mountain,GA,143289.0,144782.0,146354.0,147984.0,150385.0,152033.0,154040.0,155318,156702,157925,158923,159846
304,Summerville,SC,217396.0,218912.0,220557.0,222479.0,223752.0,224652.0,225078.0,225888,226799,227774,228442,229062
305,Vista,CA,516084.0,521052.0,523318.0,522741.0,522025.0,523124.0,525561.0,528348,529333,529943,530188,530027
306,Broken Arrow,OK,172187.0,172492.0,172489.0,172547.0,172810.0,173232.0,173755.0,174246,174367,174662,174968,175381
307,Richmond,CA,505813.0,514407.0,522221.0,527469.0,532980.0,538922.0,542771.0,544540,547653,552032,553476,552256
308,Arvada,CO,415009.0,416997.0,418454.0,420127.0,422497.0,425863.0,428767.0,431140,433318,435346,438118,438663
309,Charlottesville,VA,329777.0,331627.0,332703.0,333441.0,334046.0,334479.0,335466.0,336215,336797,337148,338204,339226
310,Independence,MO,116121.0,117073.0,117946.0,119164.0,120274.0,121287.0,121855.0,122559,123127,123602,124127,125176
311,Tuscaloosa,AL,153599.0,154020.0,154728.0,155403.0,155965.0,156743.0,157138.0,157605,158118,158764,159195,159618
312,Provo,UT,261092.0,264203.0,266081.0,268285.0,270075.0,272080.0,274265.0,276088,278464,281002,283929,286124
313,New Port Richey,FL,150885.0,152077.0,153818.0,154986.0,156018.0,156684.0,156634.0,156856,157482,158133,158525,159512
314,Spartanburg,SC,116511.0,117588.0,118765.0,119687.0,120696.0,121604.0,122442.0,123124,123739,124246,124762,125480
315,Bellingham,WA,389004.0,391601.0,393988.0,398949.0,403126.0,408588.0,412134.0,415274,417234,421780,425338,426988
316,Melbourne,FL,214615.0,213907.0,214035.0,214992.0,216735.0,217029.0,217677.0,218532,220635,221640,221856,222059
317,Costa Mesa,CA,823238.0,826100.0,827560.0,831636.0,835733.0,841730.0,842553.0,842228,838472,840303,842357,843841
318,Sparks,NV,323112.0,325502.0,328972.0,333993.0,338442.0,343490.0,347455.0,351149,352038,352249,352794,354179
319,Bend,OR,409819.0,413706.0,414359.0,416541.0,419587.0,422518.0,425532.0,426135,428170,430858,435269,436271
320,El Monte,CA,484278.0,489189.0,494263.0,498032.0,501026.0,503988.0,507520.0,508926,509610,509939,510374,509102
321,College Station,TX,230165.0,231019.0,231660.0,232252.0,232790.0,233304.0,233675.0,234021,234148,234616,235515,236723
322,Miami Gardens,FL,231241.0,233771.0,236208.0,239420.0,241788.0,243612.0,245715.0,247591,249997,251126,253672,255216
323,Chico,CA,330395.0,332711.0,336274.0,340338.0,344314.0,345883.0,344614.0,343031,342533,343263,343912,348031
324,Downey,CA,546915.0,551172.0,555953.0,559918.0,563143.0,565699.0,568513.0,569470,570193,570495,570906,569485
325,Tracy,CA,497277.0,503183.0,504015.0,507742.0,512467.0,518656.0,520342.0,521393,522599,526341,529075,527714
326,Ventura,CA,578267.0,582160.0,585449.0,583467.0,583109.0,584612.0,588254.0,592387,594100,595518,595275,594025
327,North Charleston,SC,165683.0,166566.0,167455.0,168495.0,169836.0,170805.0,171923.0,173075,174478,175826,176625,177463
328,Lewisville,TX,269781.0,271190.0,272456.0,273887.0,275602.0,277068.0,277376.0,277426,277716,278840,279949,281126
329,West Covina,CA,541085.0,545307.0,549831.0,553681.0,556505.0,559337.0,561348.0,561578,561318,561424,561715,560682
330,Rock Hill,SC,144617.0,145667.0,146527.0,146256.0,146135.0,146476.0,148306.0,150097,152151,154684,157904,161020
331,Bowling Green,KY,163348.0,164101.0,164762.0,165312.0,165825.0,166597.0,167279.0,168015,168431,169047,169609,170306
332,Yakima,WA,201433.0,202757.0,204336.0,206119.0,208272.0,210034.0,212088.0,213213,214842,216886,218209,219708
333,Redding,CA,271266.0,271545.0,272566.0,273510.0,274694.0,274724.0,275001.0,275356,276231,277782,279315,280753
334,Manchester,NH,235625.0,236246.0,237562.0,238881.0,240177.0,240810.0,241886.0,243299,244440,244873,244696,245328
335,Saint Augustine,FL,271307.0,271623.0,272754.0,273884.0,275629.0,277059.0,277987.0,278630,278830,279423,279734,280433
336,Delray Beach,FL,211201.0,212253.0,213104.0,213842.0,214726.0,215675.0,216480.0,217061,217630,218275,218932,219853
337,Lowell,MA,276381.0,278852.0,281302.0,284075.0,286131.0,288072.0,289204.0,289832,290005,290337,290853,291918
338,Waterbury,CT,119786.0,119971.0,120417.0,121066.0,121944.0,122805.0,123001.0,123493,123731,124883,125304,126324
339,West Palm Beach,FL,225436.0,226974.0,228411.0,229387.0,230591.0,231832.0,232823.0,233572,234229,235001,235720,236727
340,Carlsbad,CA,832997.0,841663.0,846656.0,846188.0,845726.0,848547.0,852393.0,855580,856148,856927,857503,856716
341,Elgin,IL,202828.0,203573.0,204149.0,204807.0,205556.0,206491.0,207096.0,207788,208473,209504,209855,210628
342,Santa Barbara,CA,1092317.0,1101236.0,1110166.0,1114708.0,1119530.0,1123078.0,1129123.0,1131078,1129320,1123388,1120936,1120444
343,Laurel,MD,328723.0,328954.0,328750.0,329861.0,331467.0,333205.0,334690.0,335317,335223,335347,335506,336295
344,Cambridge,MA,781138.0,789197.0,795524.0,802461.0,804777.0,807464.0,809188.0,809869,808757,809351,810760,813606
345,Fargo,ND,229174.0,229309.0,230457.0,230900.0,231371.0,230434.0,230161.0,230040,230304,230162,229922,229644
346,West Jordan,UT,316793.0,319146.0,322144.0,326052.0,329287.0,331642.0,334247.0,336052,338109,339996,342453,345192
347,Greenville,NC,125812.0,126280.0,126914.0,127474.0,127825.0,128123.0,128316.0,128653,129158,129890,130602,131232
348,Manassas,VA,363175.0,359743.0,360265.0,362415.0,366316.0,369591.0,370522.0,369761,369938,370134,369610,369019
349,Hillsboro,OR,366772.0,368079.0,369178.0,371713.0,373985.0,377405.0,380574.0,382607,383881,383535,384893,385782
350,Green Bay,WI,133605.0,134210.0,134964.0,136083.0,136846.0,137809.0,138400.0,138689,138916,139637,140493,141281
351,Palm Bay,FL,169582.0,169104.0,169268.0,170234.0,171741.0,172185.0,172893.0,173664,175344,176413,176916,177345
352,Richardson,TX,294656.0,297992.0,300486.0,301871.0,302691.0,303871.0,305471.0,308181,308576,309389,309127,310979
353,West Chester,PA,406854.0,406472.0,407067.0,409672.0,412265.0,413775.0,414510.0,415429,415763,416204,416760,418265
354,Norwalk,CA,466305.0,469773.0,473510.0,476408.0,478518.0,480982.0,483343.0,484133,483661,483703,483708,483158
355,Vero Beach,FL,213458.0,215527.0,217136.0,218339.0,219081.0,220160.0,221396.0,222404,223354,223999,225968,227371
356,Peoria,IL,89058.0,89145.0,89100.0,88757.0,88732.0,88382.0,88110.0,87715,87580,87383,87306,87187
357,Centennial,CO,453330.0,453835.0,453439.0,454147.0,457658.0,460498.0,463957.0,466570,468943,470622,471649,471365
358,Douglasville,GA,165649.0,167028.0,167960.0,168837.0,169439.0,170432.0,171478.0,172728,173655,174393,175756,177558
359,Antioch,CA,404193.0,411339.0,415625.0,416220.0,418605.0,423094.0,430652.0,434353,437926,441132,444742,447274
360,Perris,CA,302960.0,306299.0,309002.0,311761.0,314079.0,316351.0,318526.0,319852,321107,320531,321466,321377
361,Springfield,VA,489232.0,489956.0,494107.0,494181.0,496426.0,497721.0,499703.0,500641,501653,502260,502268,502561
362,Fairfield,CA,446398.0,449963.0,451653.0,451276.0,453519.0,456333.0,459381.0,461014,461901,462416,464119,465426
363,Davenport,IA,125807.0,125708.0,125830.0,126132.0,126334.0,126267.0,126344.0,126660,127346,128040,128890,129666
364,Lehigh Acres,FL,163588.0,165048.0,166703.0,167530.0,168804.0,170376.0,170983.0,171722,172596,174490,176167,177630
365,Everett,WA,376640.0,380045.0,383780.0,388131.0,392312.0,395046.0,397271.0,398605,401518,403323,405234,405367
366,Wichita Falls,TX,92934.0,93242.0,93595.0,94018.0,94469.0,94892.0,95088.0,95191,95218,95312,95396,95593
367,Erie,PA,113559.0,113780.0,114308.0,114480.0,114426.0,114155.0,114148.0,114168,114163,114108,114202,114473
368,Pompano Beach,FL,208936.0,210236.0,212268.0,213607.0,215350.0,216399.0,218313.0,219583,220444,220828,221898,223235
369,San Leandro,CA,652630.0,658944.0,662862.0,670029.0,678844.0,684113.0,686182.0,687024,686782,686117,684873,678616
370,Riverview,FL,223887.0,225222.0,227305.0,228815.0,229456.0,229938.0,230696.0,231632,232869,234135,235166,236079
371,Burbank,CA,779349.0,786404.0,794359.0,802057.0,807279.0,812522.0,814198.0,814409,813121,815455,818002,818447
372,Vacaville,CA,445323.0,448748.0,450779.0,450849.0,453358.0,456071.0,459025.0,460853,461980,462881,464580,465704
373,Madera,CA,244692.0,246799.0,248895.0,250901.0,251852.0,253079.0,254149.0,255045,255558,256431,256818,256569
374,Albany,NY,173696.0,174783.0,175911.0,176627.0,177805.0,178289.0,178311.0,178740,179505,180524,180324,180096
375,Grand Junction,CO,226537.0,227841.0,229347.0,231834.0,234501.0,236537.0,237834.0,238917,239606,241007,242922,244920
376,Hesperia,CA,262223.0,263802.0,265432.0,266804.0,268928.0,270425.0,272041.0,272391,273243,273738,273831,273763
377,Jackson,MI,108852.0,110290.0,110975.0,111451.0,112598.0,114241.0,115853.0,117400,118395,119558,120202,120859
378,The Woodlands,TX,348728.0,347307.0,346994.0,347832.0,348634.0,349541.0,349964.0,351667,352879,353940,353966,353781
379,Longview,TX,142471.0,143652.0,144197.0,146641.0,149945.0,154455.0,156065.0,156986,158286,160616,162112,161925
380,San Mateo,CA,1423066.0,1432518.0,1449826.0,1468215.0,1490353.0,1504553.0,1512726.0,1523770,1527716,1523383,1503945,1478270
381,Edison,NJ,383645.0,385813.0,388237.0,389812.0,390545.0,391537.0,391828.0,392337,393666,394115,394040,392005
382,Franklin,TN,452868.0,454715.0,455637.0,457303.0,458561.0,460261.0,461334.0,462238,463376,465154,467707,470061
383,Sandy Springs,GA,469282.0,471854.0,474000.0,476833.0,479170.0,481597.0,482834.0,483635,484673,486083,487762,487803
384,Merced,CA,244329.0,246366.0,248439.0,249916.0,251587.0,252989.0,254263.0,256382,258463,259736,260406,261047
385,Jacksonville,NC,134235.0,135347.0,136005.0,136685.0,137190.0,138067.0,138875.0,139748,140386,140797,141486,142542
386,Santa Cruz,CA,909569.0,913574.0,923726.0,931282.0,946951.0,954435.0,957781.0,953305,945283,940871,940353,943517
387,Lexington,SC,187760.0,188517.0,189247.0,189796.0,189923.0,190287.0,190743.0,191181,191740,192654,193751,194831
388,Chapel Hill,NC,375455.0,378069.0,379634.0,380808.0,381550.0,382464.0,383587.0,384821,385766,386581,387798,389342
389,Kennesaw,GA,239662.0,241794.0,241818.0,242301.0,242121.0,243653.0,245093.0,246232,246881,248179,250057,251311
390,Clinton,MI,162825.0,163191.0,163832.0,165561.0,166484.0,168037.0,168447.0,169019,169450,170539,171451,172331
391,Elkhart,IN,123361.0,123850.0,124828.0,126247.0,128008.0,128871.0,129789.0,130484,131247,131981,132955,134378
392,Daly City,CA,993479.0,1000922.0,1013835.0,1025035.0,1041913.0,1054617.0,1064744.0,1073318,1075089,1073625,1063620,1049337
393,Rialto,CA,343325.0,345457.0,347534.0,349288.0,352284.0,354601.0,357228.0,358268,360139,361139,361216,360882
